field_70837_d,angerLevel,2,Above zero if this PigZombie is Angry.
field_70838_e,randomSoundDelay,2,A random delay until this PigZombie next makes a sound.
field_70847_d,heightOffset,2,Random offset used in floating behaviour
field_70848_e,heightOffsetUpdateTime,2,ticks until heightOffset is randomized
field_70855_f,attackTimer,2,
field_70856_g,holdRoseTick,2,
field_70857_d,villageObj,2,
field_70858_e,homeCheckTimer,2,"deincrements, and a distance-to-home check is done at 0"
field_70859_f,squidYaw,2,
field_70860_g,prevSquidYaw,2,
field_70861_d,squidPitch,2,
field_70862_e,prevSquidPitch,2,
field_70863_bz,randomMotionSpeed,2,
field_70864_bA,rotationVelocity,2,change in squidRotation in radians.
field_70865_by,lastTentacleAngle,2,the last calculated angle of the tentacles in radians
field_70866_j,tentacleAngle,2,angle of the tentacles in radians
field_70867_h,squidRotation,2,"appears to be rotation in radians; we already have pitch & yaw, so this completes the triumvirate."
field_70868_i,prevSquidRotation,2,previous squidRotation in radians
field_70869_bD,randomMotionVecY,2,
field_70870_bE,randomMotionVecZ,2,
field_70872_bC,randomMotionVecX,2,
field_70881_d,inLove,2,
field_70883_f,destPos,2,
field_70887_j,timeUntilNextEgg,2,The time until the next egg is spawned.
field_70899_e,sheepTimer,2,Used to control movement as well as wool regrowth. Set to 40 on handleHealthUpdate and counts down with each tick.
field_70911_d,aiSit,2,
field_70914_e,aiTempt,2,"The tempt AI task for this mob, used to prevent taming while it is fleeing."
field_70924_f,headRotationCourseOld,2,
field_70925_g,isWet,2,true is the wolf is wet else false
field_70926_e,headRotationCourse,2,Float used to smooth the rotation of the wolf head
field_70927_j,prevTimeWolfIsShaking,2,
field_70928_h,isShaking,2,True if the wolf is shaking else False
field_70929_i,timeWolfIsShaking,2,This time increases while wolf is shaking and emitting water particles.
field_70935_b,customer,0,This merchant's current player customer.
field_70936_c,recipeList,0,The MerchantRecipeList instance.
field_70937_a,theMerchantInventory,0,Instance of Merchants Inventory.
field_70952_f,isMating,2,
field_70953_g,isPlaying,2,
field_70954_d,villageObj,2,
field_70955_e,randomTickDivider,2,
field_70956_bz,wealth,2,
field_70959_by,needsInitilization,2,addDefaultEquipmentAndRecipies is called if this is true
field_70961_j,timeUntilReset,2,
field_70962_h,buyingPlayer,2,This villager's current customer.
field_70963_i,buyingList,2,Initialises the MerchantRecipeList.java
field_70976_f,ringBufferIndex,2,Index into the ring buffer. Incremented once per tick and restarts at 0 once it reaches the end of the buffer.
field_70977_g,dragonPartArray,2,An array containing all body parts of this dragon
field_70978_d,targetZ,2,
field_70979_e,ringBuffer,2,Ring buffer array for the last 64 Y-positions and yaw rotations. Used to calculate offsets for the animations.
field_70980_b,targetX,2,
field_70981_c,targetY,2,
field_70982_bz,dragonPartTail3,2,
field_70983_bA,dragonPartWing1,2,
field_70984_by,dragonPartTail2,2,
field_70985_j,dragonPartTail1,2,
field_70986_h,dragonPartHead,2,The head bounding box of a dragon
field_70987_i,dragonPartBody,2,The body bounding box of a dragon
field_70988_bD,animTime,2,"Animation time, used to control the speed of the animation cycles (wings flapping, jaw opening, etc.)"
field_70989_bE,forceNewTarget,2,Force selecting a new flight target at next tick if set to true.
field_70990_bB,dragonPartWing2,2,
field_70991_bC,prevAnimTime,2,Animation time at previous tick.
field_70992_bH,healingEnderCrystal,2,The current endercrystal that is healing this dragon
field_70993_bI,target,2,
field_70994_bF,slowed,2,"Activated if the dragon is flying though obsidian, white stone or bedrock. Slows movement and animation speed."
field_70995_bG,deathTicks,2,
field_71067_cb,experienceTotal,2,The total amount of experience the player has. This also includes the amount of experience within their Experience Bar.
field_71068_ca,experienceLevel,2,The current experience level the player is on.
field_71069_bz,inventoryContainer,2,The Container for the player's inventory (which opens when they press E)
field_71070_bA,openContainer,2,The Container the player has open.
field_71071_by,inventory,2,Inventory of the player
field_71072_f,itemInUseCount,2,This field starts off equal to getMaxItemUseDuration and is decremented on each tick
field_71073_d,startMinecartRidingCoordinate,2,Holds the coordinate of the player when enter a minecraft to ride.
field_71074_e,itemInUse,2,"This is the item that is in use when the player is holding down the useItemButton (e.g., bow, food, sword)"
field_71075_bZ,capabilities,2,The player's capabilities. (See class PlayerCapabilities)
field_71076_b,sleepTimer,2,
field_71077_c,spawnChunk,2,holds the spawn chunk of the player
field_71078_a,theInventoryEnderChest,2,
field_71079_bU,renderOffsetX,2,
field_71080_cy,prevTimeInPortal,0,The amount of time an entity has been in a Portal the previous tick
field_71081_bT,playerLocation,2,the current location of the player
field_71082_cx,renderOffsetY,0,
field_71083_bS,sleeping,2,Boolean value indicating weather a player is sleeping or not
field_71086_bY,timeInPortal,0,The amount of time an entity has been in a Portal
field_71087_bX,inPortal,2,Whether the entity is inside a Portal
field_71088_bW,timeUntilPortal,2,
field_71089_bV,renderOffsetZ,2,
field_71090_bL,xpCooldown,2,Used by EntityPlayer to prevent too many xp orbs from getting absorbed at once.
field_71093_bK,dimension,2,"Which dimension the player is in (-1 = the Nether, 0 = normal world)"
field_71100_bB,foodStats,2,"The food object of the player, the general hunger logic."
field_71101_bC,flyToggleTimer,2,"Used to tell if the player pressed jump twice. If this is at 0 and it's pressed (And they are allowed to fly, as defined in the player's movementInput) it sets this to 7. If it's pressed and it's greater than 0 enable fly."
field_71102_ce,speedInAir,2,
field_71104_cf,fishEntity,2,"An instance of a fishing rod's hook. If this isn't null, the icon image of the fishing rod is slightly different"
field_71106_cc,experience,2,The current amount of experience the player has within their Experience Bar.
field_71107_bF,prevCameraYaw,2,
field_71108_cd,speedOnGround,2,
field_71109_bG,cameraYaw,2,
field_71129_f,loadedChunks,2,LinkedList that holds the loaded chunks.
field_71130_g,destroyedItemsNetCache,2,entities added to this list will  be packet29'd to the player
field_71131_d,managedPosX,2,player X position as seen by PlayerManager
field_71132_e,managedPosZ,2,player Z position as seen by PlayerManager
field_71133_b,mcServer,2,Reference to the MinecraftServer object.
field_71134_c,theItemInWorldManager,2,The ItemInWorldManager belonging to this player
field_71135_a,playerNetServerHandler,2,The NetServerHandler assigned to this player by the ServerConfigurationManager.
field_71136_j,playerConqueredTheEnd,2,"Set when a player beats the ender dragon, used to respawn the player at the spawn point while retaining inventory and XP"
field_71137_h,isChangingQuantityOnly,2,set to true when player is moving quantity of items from one inventory to another(crafting) but item in either slot is not changed
field_71138_i,ping,2,
field_71139_cq,currentWindowId,2,The currently in use window ID. Incremented every time a window is opened.
field_71140_co,chatColours,2,
field_71143_cn,chatVisibility,2,
field_71144_ck,lastExperience,2,Amount of experience the client was last set to
field_71146_ci,lastFoodLevel,2,set to foodStats.GetFoodLevel
field_71147_cj,wasHungry,2,set to foodStats.getSaturationLevel() == 0.0F each tick
field_71148_cg,translator,2,
field_71149_ch,lastHealth,2,amount of health the client was last set to
field_71154_f,renderArmYaw,0,
field_71155_g,renderArmPitch,0,
field_71156_d,sprintToggleTimer,0,"Used to tell if the player pressed forward twice. If this is at 0 and it's pressed (And they are allowed to sprint, aka enough food on the ground etc) it sets this to 7. If it's pressed and it's greater than 0 enable sprinting."
field_71157_e,sprintingTicksLeft,0,Ticks left before sprinting is disabled.
field_71158_b,movementInput,0,
field_71159_c,mc,0,
field_71163_h,prevRenderArmYaw,0,
field_71164_i,prevRenderArmPitch,0,
field_71174_a,sendQueue,0,
field_71180_f,otherPlayerMPYaw,0,
field_71181_g,otherPlayerMPPitch,0,
field_71182_d,otherPlayerMPY,0,
field_71183_e,otherPlayerMPZ,0,
field_71184_b,otherPlayerMPPosRotationIncrements,0,
field_71185_c,otherPlayerMPX,0,
field_71186_a,isItemInUse,0,
field_71280_D,buildLimit,2,Maximum build height.
field_71284_A,pvpEnabled,2,Indicates whether PvP is active on the server or not.
field_71285_B,allowFlight,2,Determines if flight is allowed or not.
field_71286_C,motd,2,The server MOTD string.
field_71287_L,worldName,0,
field_71288_M,isDemo,2,
field_71289_N,enableBonusChest,2,
field_71290_O,worldIsBeingDeleted,2,"If true, there is no need to save chunks or stop the server, because that is already being done."
field_71292_I,serverKeyPair,2,
field_71293_J,serverOwner,2,Username of the server owner (for integrated servers)
field_71294_K,folderName,2,
field_71295_T,startProfiling,2,
field_71296_Q,serverIsRunning,2,
field_71298_S,userMessage,2,
field_71299_R,timeOfLastWarning,2,"Set when warned for ""Can't keep up"", which triggers again after 15 seconds."
field_71302_d,currentTask,2,The task the server is currently working on(and will output on outputPercentRemaining).
field_71303_e,percentDone,2,The percentage of the current task finished so far.
field_71304_b,theProfiler,2,
field_71305_c,worldServers,2,The server world instances.
field_71307_n,usageSnooper,2,The PlayerUsageSnooper instance.
field_71308_o,anvilFile,2,
field_71309_l,mcServer,2,Instance of Minecraft Server.
field_71310_m,anvilConverterForAnvilFile,2,
field_71311_j,tickTimeArray,2,
field_71312_k,timeOfLastDimensionTick,2,Stats are [dimension][tick%100] system.nanoTime is stored.
field_71315_w,tickCounter,2,Incremented every tick.
field_71316_v,serverStopped,2,Indicates to other classes that the server is safely stopped.
field_71317_u,serverRunning,2,Indicates whether the server is running or not. Set to false to initiate a shutdown.
field_71318_t,serverConfigManager,2,The ServerConfigurationManager instance.
field_71319_s,serverPort,2,The server's port.
field_71320_r,hostname,1,The server's hostname.
field_71321_q,commandManager,2,
field_71322_p,playersOnline,2,List of names of players who are online.
field_71323_z,canSpawnNPCs,2,
field_71324_y,canSpawnAnimals,2,True if the server has animals turned on.
field_71325_x,onlineMode,2,True if the server is in online mode.
field_71335_s,guiIsEnabled,1,
field_71337_q,gameType,1,
field_71338_p,canSpawnStructures,1,
field_71339_n,theRConThreadMain,1,
field_71340_o,settings,1,
field_71341_l,pendingCommandList,1,
field_71342_m,theRConThreadQuery,1,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,The Minecraft instance.
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,Does the actual gameplay have focus. If so then mouse and keys will effect the player instead of menus.
field_71417_B,mouseHelper,0,Mouse helper instance.
field_71419_L,debugUpdateTime,0,Approximate time (in ms) of last update to debug string
field_71420_M,fpsCounter,0,holds the current fps
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,The profiler instance
field_71425_J,running,0,Set to true to keep the game loop running. Set to false by shutdown() to allow the game loop to exit cleanly.
field_71426_K,debug,0,String that shows the debug information
field_71427_U,usageSnooper,0,Instance of PlayerUsageSnooper.
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,Mouse left click counter
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,Set to 'this' in Minecraft constructor; used by some settings get methods
field_71433_S,crashReporter,0,Instance of CrashReport.
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,Display height
field_71436_X,tempDisplayWidth,0,Display width
field_71437_Z,theIntegratedServer,0,Instance of IntegratedServer.
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,A 10MiB preallocation to ensure the heap is reasonably sized.
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,The RenderEngine instance used by Minecraft
field_71449_j,session,0,
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,Skip render world
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,Join player counter
field_71458_u,guiAchievement,0,Gui achievement
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,The GuiScreen that's being displayed at the moment.
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,Profiler currently displayed in the debug screen pie chart
field_71466_p,fontRendererObj,0,The font renderer used for displaying and measuring text
field_71467_ac,rightClickDelayTimer,0,"When you place a block, it's set to 6, decremented once per tick, when it's 0, you can place another block."
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,"This is set to fpsCounter every debug screen update, and is shown on the debug screen. It's also sent as part of the usage snooping."
field_71474_y,gameSettings,0,The game settings that currently hold effect.
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,The ray trace hit that the mouse is over.
field_71477_af,serverPort,0,
field_71510_d,crashReportFile,2,File of crash report.
field_71511_b,cause,2,"The Throwable that is the ""cause"" for this crash and Crash Report."
field_71512_c,crashReportSections,2,Holds the keys and values of all crash report sections.
field_71513_a,description,2,Description of the crash report.
field_71533_a,theAdmin,2,
field_71561_b,commandSet,2,The set of ICommand objects currently loaded.
field_71562_a,commandMap,2,Map of Strings to the ICommand objects they represent
field_71567_b,allowedCharactersArray,2,Array of the special characters that are allowed in any text drawing of Minecraft.
field_71576_a,theReportedExceptionCrashReport,2,Instance of CrashReport.
field_72307_f,hitVec,2,The vector position of the hit
field_72308_g,entityHit,2,The hit entity
field_72313_a,typeOfHit,2,"What type of ray trace hit was this? 0 = block, 1 = entity"
field_72334_f,maxZ,2,
field_72336_d,maxX,2,
field_72337_e,maxY,2,
field_72338_b,minY,2,
field_72339_c,minZ,2,
field_72340_a,minX,2,
field_72400_f,mcServer,2,Reference to the MinecraftServer object.
field_72401_g,bannedPlayers,2,
field_72402_d,viewDistance,2,
field_72403_e,dateFormat,2,
field_72404_b,playerEntityList,2,A list of player entities that exist on this server.
field_72405_c,maxPlayers,2,The maximum number of players that can be connected at a time.
field_72407_n,commandsAllowedForAll,2,True if all players are allowed to use commands (cheats).
field_72408_o,playerPingIndex,2,"index into playerEntities of player to ping, updated every tick; currently hardcoded to max at 200 players"
field_72409_l,whiteListEnforced,2,Server setting to only allow OPs and whitelisted players to join the server.
field_72410_m,gameType,2,
field_72411_j,whiteListedPlayers,2,The Set of all whitelisted players.
field_72412_k,playerNBTManagerObj,2,Reference to the PlayerNBTManager object.
field_72413_h,bannedIPs,2,
field_72414_i,ops,2,A set containing the OPs.
field_72416_e,hostPlayerData,0,"Holds the NBT data for the host player's save file, so this can be written to level.dat."
field_72448_b,yCoord,2,Y coordinate of Vec3D
field_72449_c,zCoord,2,Z coordinate of Vec3D
field_72450_a,xCoord,2,X coordinate of Vec3D
field_72595_f,requestIdAsString,1,The request ID stored as a String
field_72596_d,requestId,1,A client-provided request ID associated with this query.
field_72597_e,challengeValue,1,A unique string of bytes used to verify client auth
field_72598_b,timestamp,1,The creation timestamp for this auth
field_72599_c,randomChallenge,1,A random integer value to be used for client response authentication
field_72614_f,serverSocketList,1,A list of registered ServerSockets
field_72616_e,socketList,1,A list of registered DatagramSockets
field_72617_b,server,1,Reference to the IServer object.
field_72618_c,rconThread,1,Thread for this runnable class
field_72619_a,running,1,"True if the Thread is running, false otherwise"
field_72629_g,lastAuthCheckTime,1,The time of the last client auth check
field_72630_n,buffer,1,A buffer for incoming DatagramPackets
field_72631_o,incomingPacket,1,Storage for incoming DatagramPackets
field_72632_l,worldName,1,The name of the currently loaded world
field_72633_m,querySocket,1,The remote socket querying the server
field_72634_j,maxPlayers,1,The maximum number of players allowed on the server
field_72635_k,serverMotd,1,The current server message of the day
field_72636_h,queryPort,1,The RCon query port
field_72637_i,serverPort,1,Port the server is running on
field_72638_v,lastQueryResponseTime,1,The time of the last query response sent
field_72639_u,output,1,The RConQuery output stream
field_72640_t,time,1,"The time that this RConThreadQuery was constructed, from (new Date()).getTime()"
field_72641_s,queryClients,1,A map of SocketAddress objects to RConThreadQueryAuth objects
field_72642_r,serverHostname,1,The hostname of the running server
field_72643_q,queryHostname,1,The hostname of this query server
field_72647_g,rconPort,1,Port RCon is running on
field_72648_l,clientThreads,1,A map of client addresses to their running Threads
field_72649_j,serverSocket,1,The RCon ServerSocket.
field_72650_k,rconPassword,1,The RCon password
field_72651_h,serverPort,1,Port the server is running on
field_72652_i,hostname,1,Hostname RCon is running on
field_72657_g,loggedIn,1,"True if the client has succefssfully logged into the RCon, otherwise false"
field_72658_j,rconPassword,1,The RCon password
field_72659_h,clientSocket,1,The client's Socket connection
field_72660_i,buffer,1,A buffer for incoming Socket data
field_72666_a,hexDigits,1,Translation array of decimal to hex digits
field_72673_b,output,1,ByteArrayOutputStream wrapper
field_72674_a,byteArrayOutput,1,Output stream
field_72696_f,xzDirectionsConst,2,"x, z direction vectors: east, south, west, north"
field_72697_d,playerInstancesToUpdate,2,the playerInstances(chunks) that need to be updated
field_72698_e,playerViewRadius,2,Number of chunks the server sends to the client. Valid 3<=x<=15. In server.properties.
field_72699_b,players,2,players in the current instance
field_72700_c,playerInstances,2,the hash of all playerInstances created
field_72701_a,theWorldServer,2,
field_72738_E,damagedBlocks,0,Stores blocks currently being broken. Key is entity ID of the thing doing the breaking. Value is a DestroyBlockProgress
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,Render entities startup counter (init value=2)
field_72748_H,countEntitiesTotal,0,Count entities total
field_72749_I,countEntitiesRendered,0,Count entities rendered
field_72750_J,countEntitiesHidden,0,Count entities hidden
field_72755_R,renderInfos,0,List of OpenGL lists for the current render pass
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,The RenderEngine instance used by RenderGlobal
field_72771_w,glSkyList,0,OpenGL sky list
field_72772_v,starGLCallList,0,The star GL Call list
field_72773_u,cloudTickCounter,0,counts the cloud render updates. Used with mod to stagger some updates
field_72777_q,mc,0,A reference to the Minecraft object.
field_72781_x,glSkyList2,0,OpenGL sky list 2
field_72782_b,theWorldServer,2,The WorldServer object.
field_72783_a,mcServer,2,Reference to the MinecraftServer object.
field_72792_d,maxTrackingDistanceThreshold,2,
field_72793_b,trackedEntities,2,"List of tracked entities, used for iteration operations on tracked entities."
field_72794_c,trackedEntityHashTable,2,Used for identity lookup of tracked entities.
field_72795_a,theWorld,2,
field_72814_d,hasExtendedLevels,2,set by !chunk.getAreLevelsEmpty
field_72815_e,worldObj,2,Reference to the World object.
field_72816_b,chunkZ,2,
field_72817_c,chunkArray,2,
field_72818_a,chunkX,2,
field_72982_D,villageCollectionObj,2,
field_72984_F,theProfiler,2,
field_72985_G,spawnHostileMobs,2,indicates if enemies are spawned or not
field_72986_A,worldInfo,2,"holds information about a world (size on disk, time, spawn point, seed, ...)"
field_72987_B,findingSpawnPoint,2,"if set, this flag forces a request to load a chunk to load the chunk rather than defaulting to the world's chunkprovider's dummy if possible"
field_72988_C,mapStorage,2,
field_72990_M,ambientTickCountdown,2,number of ticks until the next random ambients play
field_72992_H,spawnPeacefulMobs,2,A flag indicating whether we should spawn peaceful mobs.
field_72993_I,activeChunkSet,2,populated by chunks that are within 9 chunks of any player
field_72994_J,lightUpdateBlockList,2,"is a temporary list of blocks and light values used when updating light levels. Holds up to 32x32x32 blocks (the maximum influence of a light source.) Every element is a packed bit value: 0000000000LLLLzzzzzzyyyyyyxxxxxx. The 4-bit L is a light level used when darkening blocks. 6-bit numbers x, y and z represent the block's offset from the original block, plus 32 (i.e. value of 31 would mean a -1 offset"
field_72995_K,isRemote,2,"This is set to true for client worlds, and false for server worlds."
field_72996_f,loadedEntityList,2,A list of all Entities in all currently-loaded chunks
field_72997_g,unloadedEntityList,2,
field_72999_e,scheduledUpdatesAreImmediate,2,boolean; if true updates scheduled by scheduleBlockUpdate happen immediately
field_73001_c,cloudColour,2,
field_73003_n,prevRainingStrength,2,
field_73004_o,rainingStrength,2,
field_73005_l,updateLCG,2,"Contains the current Linear Congruential Generator seed for block updates. Used with an A value of 3 and a C value of 0x3c6ef35f, producing a highly planar series of values ill-suited for choosing random blocks in a 16x128x16 field."
field_73006_m,DIST_HASH_MAGIC,2,magic number used to generate fast random numbers for 3d distribution within a chunk
field_73007_j,weatherEffects,2,a list of all the lightning entities
field_73008_k,skylightSubtracted,2,How much light is subtracted from full daylight
field_73010_i,playerEntities,2,Array list of players in the world.
field_73011_w,provider,2,The WorldProvider instance that World uses.
field_73012_v,rand,2,RNG for World.
field_73016_r,lastLightningBolt,2,Set to 2 whenever a lightning bolt is generated in SSP. Decrements if > 0 in updateWeather(). Value appears to be unused.
field_73017_q,thunderingStrength,2,
field_73018_p,prevThunderingStrength,2,
field_73019_z,saveHandler,2,
field_73020_y,chunkProvider,2,Handles chunk operations and caching
field_73021_x,worldAccesses,2,
field_73032_d,entityList,0,"Contains all entities for this client, both spawned and non-spawned."
field_73033_b,clientChunkProvider,0,The ChunkProviderClient instance
field_73035_a,sendQueue,0,The packets that need to be sent to the server.
field_73036_L,entitySpawnQueue,0,Contains all entities for this client that were not spawned due to a non-present chunk. The game will attempt to spawn up to 10 pending entities with each subsequent tick until the spawn queue is empty.
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,2,Whether level saving is disabled or not
field_73059_b,theChunkProviderServer,2,
field_73061_a,mcServer,2,
field_73062_L,theEntityTracker,2,
field_73063_M,thePlayerManager,2,
field_73064_N,pendingTickListEntriesHashSet,2,
field_73065_O,pendingTickListEntriesTreeSet,2,All work to do in future ticks.
field_73068_P,allPlayersSleeping,2,is false if there are no players
field_73069_S,bonusChestContent,2,
field_73071_a,demoWorldSettings,2,
field_73072_L,demoWorldSeed,2,
field_73088_d,isDestroyingBlock,2,True if the player is destroying a block
field_73089_e,initialDamage,2,
field_73090_b,thisPlayerMP,2,The EntityPlayerMP object that this object is connected to.
field_73091_c,gameType,2,
field_73092_a,theWorld,2,The world object that this object is connected to.
field_73093_n,initialBlockDamage,2,
field_73094_o,durabilityRemainingOnBlock,2,
field_73097_j,receivedFinishDiggingPacket,2,"Set to true when the ""finished destroying block"" packet is received but the block wasn't fully damaged yet. The block will not be destroyed while this is false."
field_73100_i,curblockDamage,2,
field_73103_d,demoTimeExpired,2,
field_73112_e,partialBlockProgress,0,damage ranges from 1 to 10. -1 causes the client to delete the partial block renderer.
field_73115_a,miningPlayerEntId,0,"entity ID of the player associated with this partially destroyed Block. Used to identify the Blocks in the client Renderer, max 1 per player on a server"
field_73126_f,encodedPosZ,2,The encoded entity Z position.
field_73127_g,encodedRotationYaw,2,The encoded entity yaw rotation.
field_73128_d,encodedPosX,2,The encoded entity X position.
field_73129_e,encodedPosY,2,The encoded entity Y position.
field_73130_b,trackingDistanceThreshold,2,
field_73131_c,updateFrequency,2,check for sync when ticks % updateFrequency==0
field_73132_a,trackedEntity,2,The entity that this EntityTrackerEntry tracks.
field_73133_n,playerEntitiesUpdated,2,
field_73134_o,trackingPlayers,2,Holds references to all the players that are currently receiving position updates for this entity.
field_73135_l,motionZ,2,
field_73136_m,updateCounter,2,
field_73137_j,lastTrackedEntityMotionX,2,
field_73138_k,lastTrackedEntityMotionY,2,
field_73139_h,encodedRotationPitch,2,The encoded entity pitch rotation.
field_73140_i,lastHeadMotion,2,
field_73141_v,ridingEntity,2,
field_73142_u,ticksSinceLastForcedTeleport,2,"every 400 ticks a  full teleport packet is sent, rather than just a ""move me +x"" command, so that position remains fully synced."
field_73143_t,sendVelocityUpdates,2,
field_73144_s,firstUpdateDone,2,
field_73145_r,lastTrackedEntityPosZ,2,
field_73146_q,lastTrackedEntityPosY,2,
field_73147_p,lastTrackedEntityPosX,2,
field_73161_b,random,2,
field_73163_a,worldObj,2,
field_73167_f,noiseData3,2,
field_73168_g,noiseData4,2,
field_73169_d,noiseData1,2,
field_73170_e,noiseData2,2,
field_73171_b,netherNoiseGen7,2,
field_73172_c,genNetherBridge,2,
field_73173_a,netherNoiseGen6,2,
field_73174_n,netherrackExculsivityNoiseGen,2,Determines whether something other than nettherack can be generated at a location
field_73175_o,worldObj,2,Is the world that the nether is getting generated.
field_73176_l,netherNoiseGen3,2,
field_73177_m,slowsandGravelNoiseGen,2,Determines whether slowsand or gravel can be generated at a location
field_73178_j,netherNoiseGen1,2,A NoiseGeneratorOctaves used in generating nether terrain
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,Holds the noise used to determine whether something other than netherrack can be generated at a location
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,Holds the noise used to determine whether slowsand can be generated at a location
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,A NoiseGeneratorOctaves used in generating terrain
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,A NoiseGeneratorOctaves used in generating terrain
field_73220_k,rand,2,RNG.
field_73223_w,mineshaftGenerator,2,Holds Mineshaft Generator
field_73224_v,villageGenerator,2,Holds Village Generator
field_73225_u,strongholdGenerator,2,Holds Stronghold Generator
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,are map structures going to be generated (e.g. strongholds)
field_73230_p,worldObj,2,Reference to the World object.
field_73231_z,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73232_y,ravineGenerator,2,Holds ravine generator
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,0,Reference to the World object.
field_73236_b,chunkMapping,0,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,0,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73238_a,blankChunk,0,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73244_f,id2ChunkMap,2,map of chunk Id's to Chunk instances
field_73245_g,loadedChunks,2,
field_73246_d,serverChunkGenerator,2,chunk generator object. Calls to load nonexistent chunks are forwarded to this object.
field_73247_e,chunkLoader,2,
field_73248_b,droppedChunksSet,2,
field_73249_c,dummyChunk,2,"a dummy chunk, returned in place of an actual chunk."
field_73250_a,chunkLoadOverride,2,"if set, this flag forces a request to load a chunk to load the chunk rather than defaulting to the dummy if possible"
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_73262_e,numBlocksToUpdate,2,the number of blocks that need to be updated next tick
field_73263_b,playersWatchingChunk,2,the list of all players in this instance (chunk)
field_73264_c,chunkCoords,2,The chunk coordinates
field_73672_b,serverProperties,1,The server properties object.
field_73673_c,serverPropertiesFile,1,The server properties file.
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73698_a,dateFormat,2,
field_73701_b,sender,1,
field_73702_a,input,1,The command string.
field_73723_d,systemTime,0,The system's time represented in milliseconds.
field_73725_b,mc,0,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,0,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73727_a,message,0,
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,The string specifying which record music is playing
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,ChatGUI instance that retains all previous chat data
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,Previous frame vignette brightness (slowly changes by 1% each frame)
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,How many ticks the record playing message will be displayed
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,Counts the number of screen updates.
